76886,39283
76823,39273
77368,39917
78365,40179
79000,40667
78861,41130
78698,40750
79464,40441
79394,40284
77998,39376
77777,39483
77807,39440
76767,38779
75237,37624
75091,37706
75494,37675
75318,37161
75194,37129
75004,37212
74756,37426
74685,37356
74839,37468
74878,37704
75999,38527
76350,38696
76846,38783
77000,38879
76777,38634
76741,38778
75159,38130
75358,38326
75376,38572
75433,38481
75976,38471
75975,38188
76009,38393
75883,38331
75758,38316
74269,37517
73264,37328
72861,37756
72820,37833
72693,37810
72654,37815
72631,37668
72479,37501
71639,37683
71452,37328
73482,38870
75893,40349
76463,40130
76643,40091
76329,40182
75905,40348
75965,40474
76193,40575
76142,41109
75644,41164
75307,40777
75507,40920
75659,40700
76340,40512
76962,40832
75969,40077
76283,39668
76765,39988
75649,39219
74475,38432
74071,38134
73922,38209
73985,38046
73939,38078
74160,38097
74041,38030
74118,38003
74055,38257
74057,38285
74132,38318
74039,38208
74053,38217
73826,38205
73908,38066
73836,37957
73893,37919
73849,38109
73830,38301
73869,38482
74058,38115
73433,37974
73631,38155
73555,38040
73659,37760
73611,37961
73619,38237
74764,39437
74886,39449
75123,39260
75253,39472
75323,39665
75068,39721
74980,39439
73459,39001
73326,39345
75999,41356
77690,42012
77422,42027
77221,42197
77251,42258
77751,42677
78826,43248
78850,42776
78873,43165
78976,43068
79202,42867
79111,43047
78984,43023
79055,42919
79113,42864
79157,43018
78900,42719
77505,41841
76990,41278
75907,40175
76531,39882
76581,39774
75418,39041
74370,38094
73796,37990
73791,37841
74038,37908
74236,38131
73913,37885
74853,38757
75647,39227
75890,39010
75882,39012
75722,38983
75772,38946
75732,39087
75772,38962
75566,39273
75689,39179
75631,39216
75779,39277
75551,39302
75387,39095
75462,39065
74374,38188
73649,37721
73540,37651
73665,37878
73690,38173
73758,37818
72794,37961
72664,37925
72673,37779
72884,37774
72682,37815
72622,37719
72664,37817
72677,37891
73821,39094
75136,39926
75117,39764
75954,40541
76670,41020
76583,41086
76614,40797
76697,40843
77178,40714
77155,40714
77465,40627
77370,40562
77200,40626
77262,40408
77404,40520
78499,40450
78551,40519
77236,39638
76973,39735
76461,39260
74483,37874
74018,37455
73784,37569
73852,37590
73906,37630
74032,37568
74260,37422
74814,38195
75406,38542
75222,38589
75121,38461
74892,38464
74791,38435
74705,38286
74584,38345
74851,38279
74640,38047
74746,37890
74615,37836
74701,38045
74508,38278
74340,38156
74437,38058
74592,38096
74749,37800
74668,37746
74550,37792
72955,37873
72466,37762
72152,37751
72264,37714
72316,37886
72375,37782
71182,37665
70404,37040
70491,37238
73706,39705
74427,39960
73955,39788
73698,40038
73775,39962
74121,40013
74092,39924
73990,39916
74035,39958
74221,39936
74359,39876
74377,39980
74406,39952
75925,40102
76243,40012
75283,38988
75706,38817
74773,38186
73949,37735
72876,36720
72860,36638
72926,36909
72824,36985
72662,37084
72711,37062
72871,37482
72972,37570
72710,37277
73063,37390
74637,38318
74822,38294
75949,38359
77669,38285
77731,38471
77784,38580
77977,38733
78138,38787
78424,38525
77958,38153
77952,38326
78285,38199
78456,38048
78110,38050
77895,38033
76365,37212
76512,37328
76972,37355
76785,37485
76652,37271
76384,37204
76519,37108
76258,37260
74872,36980
74279,36437
76115,37680
77308,38580
78146,39991
78572,40091
78410,39736
77595,39200
77271,38897
78188,39686
78151,39337
78199,39461
78246,39478
78121,39626
78096,39469
78141,39656
78136,39768
77667,39545
77691,39406
77574,39439
77022,38906
76484,38422
77760,38689
77947,38624
77224,38160
76371,37561
75380,36594
75096,36465
75286,36389
75381,36031
75641,36279
75176,36294
75141,36611
74836,36576
73663,35537
73523,35525
73632,35749
73662,35716
73581,35541
73820,35199
73900,35185
73630,34997
73584,35015
73647,35076
73840,34862
73747,35301
73594,35402
74325,35932
74276,35841
73920,35590
72396,35508
70876,35498
70490,35394
70437,35417
70339,35442
70339,35333
70276,35465
70290,35574
70369,35670
70168,35461
70788,35931
72843,37439
74479,38740
74537,38629
74443,38403
74496,38002
74586,38246
74606,38365
74804,38704
74813,38581
74857,38471
74933,38272
74804,38213
74590,38328
75727,38223
75518,38135
74333,37319
74128,37160
74193,37446
73316,36915
72129,35723
71406,35498
71300,35444
71224,35339
72490,36158
72870,36123
72889,36292
72904,36467
73291,36833
73497,36818
73294,36566
73403,36539
73438,36173
74717,37487
74907,37804
74823,37781
74991,37816
74877,38036
75234,38114
74624,37714
73317,36580
73298,36495
73333,36428
73488,36517
73478,36779
73530,36902
72342,36870
72491,36367
72629,36075
72718,36542
72708,36496
72673,36561
72320,36571
71786,36604
72560,36940
74299,38214
75684,39283
76015,39861
75387,39415
74692,38952
74599,38772
74550,38532
74544,38586
74546,38667
74512,38914
74820,38819
74585,38713
74535,38713
75977,38872
75906,38719
75426,37573
76082,37603
75615,37376
74438,36654
73279,35839
72813,35593
72867,35418
72886,35789
72926,36013
73021,35776
72803,35807
72806,35719
72818,35883
72770,35845
72929,35620
72805,35752
72747,35685
72893,35958
73102,35991
72933,35918
72820,35843
72868,35592
72975,35543
73007,35505
72756,35643
72779,35981
72656,36137
72672,36171
72363,35741
72121,35563
72178,35424
72259,35238
72291,34954
72145,34842
72394,35164
72253,35281
72144,35348
72383,35348
71316,35408
70810,35532
73495,37511
75053,38298
74963,38193
74795,37730
74679,37438
74468,38467
75070,39329
74659,39688
75453,40512
76012,40465
76287,40645
76245,40485
76072,40304
75911,40319
75868,40237
76282,39979
76589,39550
76137,39500
77290,40027
77369,39509
76988,39166
74875,37659
74436,37319
74441,37466
74647,37305
74367,37364
74469,37201
74774,37295
74642,37403
74459,37274
74398,37412
74316,37336
74318,37447
74364,37424
73556,36920
72064,35712
71499,35451
71497,35570
71526,35417
71261,35571
71298,35462
71217,35504
71432,35585
71309,35778
71554,35642
71382,35591
71456,35591
71743,35665
71568,35372
71660,35128
71632,35113
71857,35183
71770,34979
71753,34829
71716,35153
71691,35097
71767,35235
71435,36299
71285,36412
72601,37380
72824,37573
73627,38318
74323,38439
74070,38555
74067,38459
75307,39266
74412,38972
74232,39192
74306,38969
74324,38911
74520,38876
74242,38648
74203,38811
74371,38944
74449,38780
74389,38911
74400,38795
73000,37834
73220,38002
74676,38061
74665,37882
73981,37408
72231,36151
71963,35644
71993,35830
71708,35772
71670,35909
71718,35858
71814,35665
71543,35776
71696,35825
71553,35949
71535,35921
71690,35925
71792,36023
71730,36056
71782,35912
71963,35940
71886,36029
71610,35994
72752,36640
73174,37071
73391,37067
73324,37129
73151,37196
73210,37083
73163,37078
73194,37239
72394,37622
71964,37296
72048,37375
72109,37376
72064,37076
72165,36994
72090,37180
72229,37190
72460,37157
73072,38008
75715,39860
76496,40094
76014,39727
75815,39740
75761,39754
75731,39558
75842,39654
76101,39726
75225,39271
75355,39541
76027,39895
76025,39849
76123,39943
77030,39779
76973,39374
75450,38508
75476,38503
75218,38580
72825,36788
72358,36519
72465,36687
72534,36447
72292,36662
72303,36638
70861,35558
70941,35546
71005,35464
71235,35149
71215,35001
71213,35177
71331,35201
71147,35200
71064,35322
71036,35307
71230,35110
71070,35440
71034,35450
70945,35390
70952,35296
71097,35306
71182,35382
71090,35301
70996,35153
71012,34969
71120,35218
70624,35416
69312,35152
69387,35061
69515,34959
69323,35149
69189,35378
69071,35428
68018,35263
68433,35158
70548,36966
72160,38148
72723,38484
72778,38130
72602,38150
72541,38125
72497,38247
72566,38499
72574,38295
72467,38011
72438,37942
72455,37816
72619,37699
73144,37950
74331,38128
74090,38038
73847,37167
73887,37170
73964,37038
72360,35852
72362,35904
72227,35953
71883,35735
71917,35591
71954,35655
71903,35771
71770,35996
71630,36085
71694,36237
71604,36086
71594,36060
71649,35907
71528,35979
71539,36081
71741,35966
72249,36188
72058,36414
72092,36437
72064,36512
72332,36922
72291,36748
72164,36671
72048,36366
72070,36167
72359,36162
71383,35729
70894,35486
70836,35555
70885,35632
71458,35947
71223,35887
71233,35659
71243,35611
70125,35526
69994,35968
72412,37387
73926,38255
74114,38328
74134,38129
74039,38596
73889,38586
73748,38496
73548,38354
73456,38321
73276,38421
73211,38442
73272,38734
73221,38686
73269,38349
72927,38408
72984,38308
73047,38492
71846,37389
71448,37318
74324,38448
74609,38383
74502,37893
73302,37187
72840,36978
71806,36346
71755,36280
71970,36354
71744,36294
71609,36292
71740,36323
71844,36144
71993,36156
72236,36720
72244,36873
70873,35741
70916,35781
70929,36017
70885,36290
71100,35876
71185,35802
71294,35745
71317,35702
71300,35659
71200,35639
71354,35349
71197,35446
71180,35454
70810,35827
70306,35898
70302,35639
70148,35907
70059,35701
70098,35811
71435,36515
71696,36506
71411,36424
71614,36552
72932,37486
74455,38562
74575,39121
75238,39501
75229,39483
75399,39414
75754,39382
75630,39624
75629,39737
75578,39745
75797,39414
75699,39760
75813,39870
76012,39857
77054,39817
76271,38980
75535,38576
76545,39109
78026,39071
77225,38274
76397,37730
75485,37350
74364,36475
74309,36590
74177,36013
73911,36012
74166,35926
74170,35747
74190,35777
74172,35672
73928,35770
73828,35801
73855,35773
73859,35461
74010,35766
73813,35843
73731,35614
73711,35834
73845,35860
73906,36166
73686,36098
73713,36113
73662,35970
73670,35967
73579,36195
72978,35999
71731,35751
72040,35398
71815,35468
71944,35341
71698,35457
71415,35592
70616,35525
70806,35855
71466,36613
73778,38135
74998,38979
75188,38932
75176,38971
75042,38881
74993,38762
75056,38863
75159,38819
75836,39264
76715,39721
76853,39852
77048,40063
76711,40113
78443,40374
79180,40809
78577,40053
79305,39811
78910,39674
77765,38716
76590,37782
76067,37473
75092,36769
74935,36806
74933,36713
75140,36918
75370,36995
76644,37914
76698,37928
76776,37723
75190,36884
75001,36834
75028,36873
74905,37268
74963,37141
74916,36985
75197,36830
75064,36805
75163,36732
73391,36566
72656,36440
72355,36219
72128,36183
72075,36249
72076,36347
72036,36117
72001,36347
71851,36493
71938,36380
71814,36394
71765,36381
71590,36003
70402,35023
70347,34893
70292,34718
70127,34922
68318,34434
70366,36197
71684,37071
72776,37607
72879,37927
72834,37951
72767,38118
72786,38099
72679,38084
72842,38131
72960,38148
73038,37745
73129,37795
73390,37678
73370,37390
73652,37990
73639,38389
73629,38436
71974,37380
71534,37080
72151,37472
73346,37564
73282,36843
72217,36129
70704,34931
70283,34801
70304,34883
70398,34788
70321,34681
70532,34666
70539,34627
70672,34867
70620,34714
70424,34715
70332,34790
70424,35101
70465,35020
70495,34862
70490,34984
70497,34887
70265,34740
70334,34702
70334,34541
70248,34194
70146,34353
70212,34723
70198,34646
70331,34490
70380,34383
69497,34517
69283,34564
69180,34575
69220,34858
69254,34862
69466,34661
69308,34903
69351,34772
70631,35845
70833,35777
72996,37477
74840,38696
75155,39195
75158,39204
76441,40168
76565,40087
76583,39874
76660,39849
76634,39992
76795,40026
76814,39955
76777,39977
76905,40272
77123,39852
78026,39720
76912,39097
76399,39123
76321,39051
76063,39135
74518,38088
72128,36545
72164,36474
73065,37370
72667,36765
72360,36539
71515,36018
71424,36206
71270,36156
71008,35948
71058,35764
71040,35859
70964,35866
70957,35893
70945,35767
71032,35748
70944,35901
71208,35865
71361,36029
71459,35914
71263,35719
71310,35779
71521,36166
72126,36294
71772,35915
71687,35818
71564,35897
69848,35833
69543,35954
69691,36128
69669,36059
69436,35775
69556,35738
68887,36104
68353,36175
68853,36442
70147,37630
71984,39000
72923,39229
72155,39021
72236,38971
72133,38896
72177,38591
72303,38656
72285,38700
72276,38820
72205,39024
72239,38995
72237,39226
73258,39275
74072,39152
73553,38779
73765,37903
73086,37055
72140,36303
71086,35849
70522,35872
70658,35541
70666,35824
70735,35664
70834,35483
70807,35911
70760,36103
70399,35991
70259,35919
70300,35945
70341,36032
70403,35912
70411,36089
70460,36079
71215,36597
71841,36927
71974,36969
71937,36750
71853,36682
71868,36624
71908,36593
71941,36409
71875,36448
72151,37099
72099,37056
71904,36885
71917,36952
72065,37288
72120,37188
71991,36884
71969,36824
71993,36797
72771,37719
72723,37995
71609,37896
74722,40370
76110,41015
76412,41145
76364,41275
76361,40997
75825,40680
76331,41078
76490,41169
76563,41289
76541,41315
76702,41338
76762,41358
76824,41341
75449,40335
75381,40640
75392,40742
74826,40038
73713,39159
74293,39244
74129,38662
73907,38324
72812,37619
72119,37244
70879,36129
70963,35960
71196,35957
71154,36221
71050,36074
70963,36053
70958,35965
70995,35861
70846,35820
70617,36098
70547,36090
70594,36060
70647,36142
70693,36308
70747,36421
70549,36345
70576,36373
70884,36286
70856,36230
71085,36288
71262,36404
71170,36352
71184,36309
71268,36346
71509,36764
71445,36693
71210,36725
70479,37065
70482,37148
70556,37375
70561,37308
70600,37174
70533,37056
70083,36340
70017,36447
71970,38062
72769,38407
72672,37948
73829,38935
74296,39057
74525,38962
74315,38727
74206,38933
74207,39022
74229,39131
74376,39421
74562,39860
75477,40263
75375,40133
76403,40051
76474,39922
75487,39042
74966,38752
75010,38861
74496,38343
72345,36763
72277,36698
72482,37092
72341,37157
72281,37060
72296,37136
72258,37139
72285,37141
72330,37068
72368,36986
72437,37055
72350,37035
72337,37143
72386,37208
72256,36996
72273,36936
72345,36876
72309,36729
71821,36443
70917,35929
70704,35926
70603,35823
70566,35830
70715,36023
70712,35962
70549,35655
70521,35651
70163,35620
68628,35552
68615,35506
68406,35148
68247,34951
68310,34887
68005,34696
67321,34949
68019,35459
71088,37870
71667,38028
71647,38007
71439,38055
71788,38342
72841,39084
72948,39102
73108,38896
73240,38994
73251,39184
73220,39219
73141,39217
73353,39189
74857,39227
74571,39014
73993,38132
74350,38210
73482,37608
71687,36313
71500,36373
70073,35298
70062,35363
70122,35359
70109,35075
70054,35099
70014,35046
70075,35100
69959,35259
69985,35238
70107,35355
70165,35425
70024,35207
69992,35206
69935,35103
69949,35168
69981,35259
70008,35245
70003,35191
69934,35036
69900,35089
70132,35351
70025,35161
69845,35043
69840,34995
69883,34957
69875,35088
70001,35071
69957,35089
70026,35108
71221,36041
71462,36113
71522,36321
71379,36191
69791,36003
71813,37225
72319,37050
72915,37709
73661,38084
73654,38125
